#Airline Flight Schedule - USA 490
#Commented by David Powell (dep) 267
#Sun Jan 26 00:35:54 EST 1997 263
#revised Tue Feb 18 01:33:21 EST 1997 by bh 300
# -- removed extraneous fields 185
# 119
# 487
#Fields: 348
# 2 - Airline 400
# 4 - Flight (left-padded with whitespace) 198
# 2 - <padding> 170
# 3 - Source Airport 373
# 1 - <padding> 297
# 5 - Departure Time (left-padded with whitespace) 78
# 2 - <padding> 8
# 3 - Destination Airport 369
# 1 - <padding> 352
# 5 - Arrival Time (left-padded with whitespace) 370
# 2 - <padding> 31
# 3 - Plane type 61
# 3 - <padding> 258
# remainder - Flight Classes 168
# 247
AA 202  ABQ  450A  DFW  721A  72S   FN YN  B  M  H 216
DL1042  ABQ  630A  DFW  901A  72S   FN YN BN MN QN 438
AA 880  ABQ  915A  DFW 1151A  72S    F  Y  B  M  H 102
DL 768  ABQ  945A  DFW 1223P  M80    F  Y  B  M  Q 307
AA1050  ABQ 1053A  DFW  134P  72S    F  Y  B  M  H 162
CO 829  ABQ 1120A  DFW  358P  73S    A  Y  Q  H  K 52
DL 660  ABQ  125P  DFW  403P  757    F  Y  B  M  Q 192
AA1480  ABQ  140P  DFW  418P  S80    F  Y  B  M  H 254
YV  84  ABQ  200P  DFW  637P  BE1    Y  Q  L  H  M 402
AA 592  ABQ  409P  DFW  701P  S80    F  Y  B  M  H 176
DL1048  ABQ  455P  DFW  730P  72S    F  Y  B  M  Q 189
AA1044  ABQ  600P  DFW  832P  72S    F  Y  B  M  H 91
DL1096  ABQ  825P  DFW 1054P  M80   FN YN BN MN QN 362
UA 263  DEN  645A  LAX  809A  735    F  Y  B  M  Q 378
UA 193  DEN  845A  LAX 1011A  D10    F  Y  B  M  Q 70
CO1245  DEN  849A  LAX 1021A  M80    A  Y  Q  H  K 449
CO 479  DEN 1200P  LAX  129P  AB3    F  A  Y  Q  H 9
UA 169  DEN 1215P  LAX  136P  D10    F  Y  B  M  Q 362
CO 347  DEN  244P  LAX  410P  M80    A  Y  Q  H  K 234
UA 497  DEN  252P  LAX  414P  733    F  Y  B  M  Q 169
DL 309  DEN  425P  LAX  710P  757    F  Y  B  M  Q 303
UA 857  DEN  545P  LAX  700P  D10    F  Y  B  M  Q 217
CO1629  DEN  600P  LAX  724P  AB3    A  Y  Q  H  K 272
HP  38  DEN  603P  LAX  830P  733    Y  B  H  K  Q 99
UA 539  DEN  615P  LAX  737P  737    F  Y  B  M  H 266
UA 239  DEN  826P  LAX  945P  757    F  Y  B  M  Q 347
CO 211  DEN  826P  LAX  947P  733    F  A  Y  Q  H 421
UA 691  DEN  835A  ABQ  949A  72S    F  Y  B  M  Q 432
YV 236  DEN  840A  ABQ 1030A  BE1    Y  Q  L  H  M 271
CO1655  DEN  845A  ABQ 1002A  733    A  Y  Q  H  K 479
YV  12  DEN 1000A  ABQ 1155A  BE1    Y  Q  L  H  M 224
UA 672  DEN 1040A  ABQ 1150A  72S    F  Y  B  M  Q 372
CO1707  DEN 1157A  ABQ  123P  733    F  A  Y  Q  H 427
UA 509  DEN 1212P  ABQ  134P  733    F  Y  B  M  Q 435
YV 688  DEN 1240P  ABQ  230P  BE1    Y  Q  L  H  M 93
CO 195  DEN  251P  ABQ  410P  73S    F  A  Y  Q  H 182
UA 466  DEN  300P  ABQ  414P  733    F  Y  B  M  Q 146
YV 226  DEN  530P  ABQ  720P  BE1    Y 87
UA 245  DEN  535P  ABQ  644P  72S    F  Y  B  M  Q 291
CO1267  DEN  604P  ABQ  733P  73S    A  Y  Q  H  K 400
YV 608  DEN  715P  ABQ  910P  BE1    Y  Q  L  H  M 272
UA 867  DEN  836P  ABQ  947P  733    F  Y  B  M  Q 168
AA 820  DEN  435A  DFW  728A  S80   FN YN  B  Q  M 44
DL1278  DEN  615A  DFW  900A  M80   FN YN BN MN QN 281
UA 216  DEN  645A  DFW  933A  735    F  Y  B  M  Q 370
AA1166  DEN  704A  DFW 1001A  S80    F  Y  B  Q  M 354
AA1498  DEN  845A  DFW 1152A  S80    F  Y  B  Q  M 286
DL 544  DEN  940A  DFW 1224P  72S    F  Y  B  M  Q 263
AA1274  DEN 1023A  DFW  127P  S80    F  Y  B  Q  M 39
CO 840  DEN 1025A  DFW  120P  73S    F  A  Y  Q  H 302
UA 794  DEN 1031A  DFW  115P  72S    F  Y  B  M  Q 254
AA 730  DEN 1150A  DFW  256P  S80    F  Y  B  Q  M 483
DL 605  DEN  120P  DFW  415P  M80    Y  B  M  Q  H 354
AA  50  DEN  120P  DFW  424P  S80    F  Y  B  Q  M 51
CO 280  DEN  120P  DFW  407P  M80    F  A  Y  Q  H 428
UA 450  DEN  309P  DFW  606P  737    F  Y  B  M  Q 174
CO 496  DEN  405P  DFW  659P  733    A  Y  Q  H  K 303
AA1326  DEN  405P  DFW  716P  S80    F  Y  B  Q  M 470
DL 742  DEN  505P  DFW  750P  72S    F  Y  B  M  Q 54
AA1195  DEN  605P  DFW  858P  S80    F  Y  B  Q  M 456
UA 664  DEN  633P  DFW  924P  72S    F  Y  B  M  Q 319
CO1760  DEN  733P  DFW 1025P  D9S    A  Y  Q  H  K 164
DL 661  DEN  750P  DFW 1034P  72S   FN YN BN MN QN 223
AA1698  DEN  845P  DFW 1138P  S80    F YN  B  Q  M 342
AA1012  DEN  619A  ORD  945A  S80    F  Y  B  H  M 280
UA 220  DEN  705A  ORD 1017A  D10    F  Y  B  M  Q 27
ZK  76  DEN  845A  ORD  315P  BE1    Y  M  H  Q  V 242
AA1276  DEN  909A  ORD 1245P  S80    F  Y  B  H  M 492
UA 226  DEN  920A  ORD 1238P  72S    F  Y  B  M  Q 71
UA 230  DEN  921A  ORD 1245P  733    F  Y  B  M  Q 336
CO1514  DEN 1034A  ORD  152P  M80    F  A  Y  Q  H 297
UA 228  DEN 1050A  ORD  210P  D10    F  Y  B  M  Q 21
ZK 403  DEN 1120A  ORD  520P  BE1    Y  M  H  Q  V 79
AA 768  DEN 1141A  ORD  309P  757    F  Y  B  H  M 92
UA 940  DEN 1153A  ORD  309P  D10    F  C  Y  B  M 119
UA 730  DEN 1231P  ORD  350P  757    F  Y  B  M  Q 401
CO 806  DEN  115P  ORD  432P  M80    F  A  Y  Q  H 224
UA 234  DEN  315P  ORD  626P  D10    F  Y  B  M  Q 499
AA1362  DEN  330P  ORD  717P  S80    F  Y  B  H  M 155
UA 246  DEN  345P  ORD  703P  D10    F  Y  B  M  Q 256
CO 136  DEN  412P  ORD  739P  72S    F  A  Y  Q  H 387
NW 566  DEN  505P  ORD  947P  72S    F  Y  B  M  H 273
AA 388  DEN  545P  ORD  915P  S80    F  Y  B  H  M 475
UA 238  DEN  655P  ORD 1004P  D10    F  Y  B  M  Q 99
CO 598  DEN  732P  ORD 1046P  M80    F  A  Y  Q  H 349
UA 242  DEN  850P  ORD 1157P  72S    F  Y  B  M  Q 194
UA1483  DFW  700A  DEN  802A  733    F  Y  B  M  Q 386
AA1697  DFW  700A  DEN  810A  S80    F  Y  B  Q  M 307
CO 277  DFW  700A  DEN  805A  733    A  Y  Q  H  K 91
DL 888  DFW  807A  DEN  900A  72S   FN YN BN MN QN 75
AA 861  DFW  811A  DEN  913A  S80    F  Y  B  Q  M 12
AA1281  DFW  934A  DEN 1036A  S80    F  Y  B  Q  M 377
CO1219  DFW 1010A  DEN 1104A  D9S    A  Y  Q  H  K 72
UA 985  DFW 1014A  DEN 1113A  735    F  Y  B  M  Q 72
AA 419  DFW 1108A  DEN 1207P  S80    F  Y  B  Q  M 298
DL 233  DFW 1140A  DEN 1237P  M80    F  Y  B  M  Q 265
AA 527  DFW  222P  DEN  320P  S80    F  Y  B  Q  M 341
DL 309  DFW  301P  DEN  355P  757    F  Y  B  M  Q 1
UA 851  DFW  340P  DEN  437P  733    F  Y  B  M  Q 196
AA  51  DFW  355P  DEN  455P  S80    F  Y  B  Q  M 358
CO 885  DFW  432P  DEN  525P  73S    A  Y  Q  H  K 95
AA 193  DFW  635P  DEN  740P  S80    F  Y  B  Q  M 92
CO 233  DFW  645P  DEN  734P  733    A  Y  Q  H  K 496
UA 577  DFW  646P  DEN  748P  737    F  Y  B  M  Q 356
DL 509  DFW  656P  DEN  755P  72S   FN YN BN MN QN 42
AA1631  DFW  803P  DEN  904P  S80    F YN  B  Q  M 342
AA 313  DFW  953P  DEN 1049P  S80   FN YN  B  Q  M 56
DL1055  DFW 1033P  DEN 1130P  M80   FN YN BN MN QN 147
DL 581  DFW  812A  ABQ  905A  M80    F  Y  B  M  Q 171
AA1067  DFW  921A  ABQ 1003A  72S    F  Y  B  M  H 400
YV  81  DFW 1030A  ABQ  120P  BE1    Y  Q  L  H  M 396
AA1257  DFW 1118A  ABQ 1207P  S80    F  Y  B  M  H 429
DL 527  DFW 1147A  ABQ 1230P  757    F  Y  B  M  Q 298
AA 329  DFW  227P  ABQ  315P  S80    F  Y  B  M  H 148
DL 545  DFW  321P  ABQ  405P  72S    F  Y  B  M  Q 413
AA 305  DFW  358P  ABQ  446P  72S    F  Y  B  M  H 164
AA 163  DFW  633P  ABQ  724P  S80    F  Y  B  M  H 1
DL 441  DFW  642P  ABQ  740P  M80    F  Y  B  M  Q 398
AA1111  DFW 1000P  ABQ 1043P  72S   FN YN  B  M  H 176
DL 333  DFW 1028P  ABQ 1110P  72S   FN YN BN MN QN 134
DL1177  DFW  617A  HOU  715A  D9S   FN YN BN MN QN 280
AA   8  DFW  652A  HOU  756A  S80    F  Y  B  M  H 391
DL 408  DFW  806A  HOU  910A  M80    F  Y  B  M  Q 54
AA 371  DFW  810A  HOU  918A  72S    F  Y  B  M  H 164
AA 803  DFW 1050A  HOU 1157A  S80    F  Y  B  M  H 83
TW 130  DFW 1100A  HOU 1200P  72S    F  Y  B  Q  M 499
DL 877  DFW 1152A  HOU 1255P  D9S    F  Y  B  M  Q 162
AA1344  DFW 1251P  HOU  159P  S80    F  Y  B  M  H 292
AA 856  DFW  230P  HOU  339P  S80    F  Y  B  M  H 35
DL 946  DFW  301P  HOU  403P  D9S    F  Y  B  M  Q 318
AA1179  DFW  354P  HOU  458P  72S    F  Y  B  M  H 337
AA1679  DFW  514P  HOU  631P  S80    F  Y  B  M  H 449
AA1509  DFW  630P  HOU  738P  S80    F  Y  B  M  H 486
DL 853  DFW  651P  HOU  755P  73S    F  Y  B  M  Q 70
AA 401  DFW  951P  HOU 1057P  S80   FN YN  B  M  H 160
DL1228  DFW 1027P  HOU 1125P  73S   FN YN BN MN QN 440
AA 926  DFW 1116P  HOU 1215A  72S   FN YN  B  M  H 239
TW 563  DFW  641A  STL  827A  D9S    F  Y  B  Q  M 481
TW 522  DFW  801A  STL  945A  DC9    F  Y  B  Q  M 234
AA1640  DFW  812A  STL 1006A  S80    F  Y  B  M  H 261
AD1215  DFW  935A  STL  120P  SWM    Y  K  Q  V  H 68
TW 278  DFW 1025A  STL 1207P  D9S    F  Y  B  Q  M 64
TW 695  DFW 1235P  STL  215P  D9S    F  Y  B  Q  M 213
AA 344  DFW 1252P  STL  229P  S80    F  Y  B  M  H 76
AD1274  DFW  225P  STL  610P  SWM    Y  K  Q  V  H 379
TW 674  DFW  230P  STL  413P  D9S    F  Y  B  Q  M 470
AA 464  DFW  239P  STL  420P  S80    F  Y  B  M  H 317
TW 487  DFW  354P  STL  537P  D9S    F  Y  B  Q  M 368
AA 216  DFW  515P  STL  704P  S80    F  Y  B  M  H 132
TW 664  DFW  537P  STL  722P  D9S    F  Y  B  Q  M 340
AA 328  DFW  759P  STL  934P  S80    F  Y  B  M  H 308
AA1474  DFW 1115P  STL 1251A  72S   FN YN  B  M  H 88
AA1412  HOU  615A  DFW  718A  S80    F  Y  B  H  M 376
DL 390  HOU  615A  DFW  724A  73S    F  Y  B  M  Q 319
AA 272  HOU  725A  DFW  837A  S80    F  Y  B  H  M 177
DL 629  HOU  800A  DFW  903A  D9S    F  Y  B  M  Q 335
AA1423  HOU  855A  DFW 1007A  S80    F  Y  B  H  M 15
AA1570  HOU 1100A  DFW 1207P  72S    F  Y  B  H  M 164
DL1404  HOU 1120A  DFW 1225P  73S    F  Y  B  M  Q 10
AA1233  HOU 1242P  DFW  151P  S80    F  Y  B  H  M 365
DL 998  HOU  255P  DFW  355P  D9S    F  Y  B  M  Q 149
AA1234  HOU  310P  DFW  423P  S80    F  Y  B  H 107
AA 193  HOU  434P  DFW  550P  S80    F  Y  B  H 280
AA1275  HOU  600P  DFW  712P  72S    F  Y  B  H  M 483
DL1023  HOU  640P  DFW  742P  M80    F  Y  B  M  Q 120
AA 340  HOU  718P  DFW  825P  S80    F  Y  B  H  M 407
DL1246  HOU  840P  DFW  944P  73S   FN YN BN MN QN 42
AA1080  HOU  935P  DFW 1036P  72S   FN YN  B  H  M 103
TW 805  HOU  955P  DFW 1055P  72S   FN YN  B  Q  M 107
AA1047  HOU  700A  MIA 1030A  72S    F  Y  B  H  M 248
AA 386  HOU 1155A  MIA  328P  72S    F  Y  B  H  M 264
AA 979  HOU  545P  MIA  917P  72S    F  Y  B  H  M 36
UA 868  MSP  600A  ORD  709A  72S    F  Y  B  M  Q 383
AA1578  MSP  700A  ORD  816A  S80    F YN  B  M  H 422
NW 158  MSP  700A  ORD  814A  757   FN YN  B  M  H 294
UA 768  MSP  700A  ORD  811A  733    F  Y  B  M  Q 292
UA 486  MSP  800A  ORD  912A  73S    F  Y  B  M  Q 93
NW 122  MSP  800A  ORD  920A  747    F  Y  B  M  H 459
AA 870  MSP  828A  ORD  945A  S80    F  Y  B  M  H 169
UA  70  MSP  900A  ORD 1007A  727    F  Y  B  M  Q 453
NW 124  MSP  900A  ORD 1009A  DC9    F  Y  B  M  H 172
UA 266  MSP 1000A  ORD 1109A  733    F  Y  B  M  Q 118
NW 126  MSP 1000A  ORD 1115A  320    F  Y  B  M  H 280
ZK  34  MSP 1010A  ORD 1254P  BE1    Y 399
UA 765  MSP 1100A  ORD 1207P  72S    F  Y  B  M  Q 247
NW 128  MSP 1100A  ORD 1215P  D9S    F  Y  B  M  H 432
AA1369  MSP 1110A  ORD 1217P  S80    F  Y  B  M  H 109
UA 256  MSP 1200P  ORD  122P  73S    F  Y  B  M  Q 453
NW 130  MSP 1200P  ORD  114P  D9S    F  Y  B  M  H 138
NW 112  MSP  100P  ORD  216P  320    F  Y  B  M  H 209
NW 134  MSP  200P  ORD  315P  M80    F  Y  B  M  H 23
UA 420  MSP  200P  ORD  312P  733    F  Y  B  M  Q 227
AA  80  MSP  225P  ORD  337P  S80    F  Y  B  M  H 325
UA 992  MSP  300P  ORD  421P  72S    F  Y  B  M  Q 174
NW 136  MSP  300P  ORD  419P  D9S    F  Y  B  M  H 377
NW 138  MSP  400P  ORD  510P  D9S    F  Y  B  M  H 222
UA 590  MSP  400P  ORD  509P  73S    F  Y  B  M  Q 484
ZK  38  MSP  420P  ORD  705P  BE1    Y  M  H  Q  V 162
UA  86  MSP  500P  ORD  612P  72S    F  Y  B  M  Q 381
NW 140  MSP  500P  ORD  615P  D9S    F  Y  B  M  H 474
AA 824  MSP  545P  ORD  718P  S80    F  Y  B  M  H 444
NW 142  MSP  600P  ORD  724P  72S    F  Y  B  M  H 49
UA 554  MSP  600P  ORD  732P  733    F  Y  B  M  Q 494
UA 338  MSP  700P  ORD  815P  733    F  Y  B  M  Q 307
NW 144  MSP  700P  ORD  815P  DC9    F  Y  B  M  H 190
AA1085  MSP  705P  ORD  822P  S80    F  Y  B  M  H 326
UA 350  MSP  800P  ORD  911P  73S   FN YN  B  M  Q 312
NW 566  MSP  835P  ORD  947P  72S    F  Y  B  M  H 467
AA 801  STL  655A  DFW  844A  727    F  Y  B  H  M 264
TW 531  STL  743A  DFW  939A  D9S    F  Y  B  Q  M 3
AA 891  STL  755A  DFW  946A  S80    F  Y  B  H  M 188
TW 525  STL  922A  DFW 1123A  D9S    F  Y  B  Q  M 204
AD1271  STL 1000A  DFW  140P  SWM    Y  K  Q  V  H 164
TW 551  STL 1157A  DFW  152P  D9S    F  Y  B  Q  M 252
AA 501  STL  105P  DFW  251P  S80    F  Y  B  H  M 74
TW 579  STL  116P  DFW  313P  D9S    F  Y  B  Q  M 93
AD1218  STL  205P  DFW  545P  SWM    Y  K  Q  V  H 119
TW 621  STL  309P  DFW  501P  D9S    F  Y  B  Q  M 473
AA 217  STL  350P  DFW  546P  S80    F  Y  B  H  M 313
TW 657  STL  628P  DFW  827P  D9S    F  Y  B  Q  M 130
AA 559  STL  650P  DFW  849P  S80    F  Y  B  H  M 333
AA1405  STL  840P  DFW 1021P  S80    F YN  B  H  M 196
TW 445  STL  921P  DFW 1115P  DC9   FN YN  B  Q  M 366
UA 984  STL  611A  ORD  715A  72S    F  Y  B  M  Q 417
AA1363  STL  710A  ORD  818A  72S    F  Y  M  H  B 69
TW 378  STL  803A  ORD  915A  727    F  Y  B  Q  M 491
AA 324  STL  830A  ORD  945A  S80    F  Y  M  H  B 212
UA 288  STL  910A  ORD 1024A  72S    F  Y  B  M  Q 475
AA 528  STL 1128A  ORD 1232P  S80    F  Y  M  H  B 173
TW 670  STL 1134A  ORD 1245P  D9S    F  Y  B  Q  M 316
UA 840  STL 1145A  ORD 1254P  72S    F  Y  B  M  Q 402
TW 326  STL  132P  ORD  248P  M80    F  Y  B  Q  M 478
AA 278  STL  220P  ORD  333P  S80    F  Y  M  H  B 404
UA 196  STL  303P  ORD  415P  733    F  Y  B  M  Q 466
TW 234  STL  321P  ORD  435P  72S    F  Y  B  Q  M 5
TW 574  STL  509P  ORD  626P  M80    F  Y  B  Q  M 459
UA 728  STL  551P  ORD  715P  733    F  Y  B  M  Q 177
AA 402  STL  555P  ORD  720P  S80    F  Y  M  H  B 49
TW  88  STL  738P  ORD  856P  M80    F  Y  B  Q  M 424
TW 542  STL  803P  ORD  921P  D9S    F  Y  B  Q  M 286
AA1628  STL  631A  BNA  731A  727    F  Y  B  H  M 77
TW 696  STL  821A  BNA  929A  727    F  Y  B  Q  M 162
TW 594  STL 1030A  BNA 1136A  72S    F  Y  B  Q  M 325
AA 687  STL 1202P  BNA  105P  72S    F  Y  B  H  M 456
TW 552  STL  133P  BNA  250P  D9S    F  Y  B  Q  M 258
AA 584  STL  535P  BNA  637P  72S    F  Y  B  H  M 183
TW 686  STL  802P  BNA  918P  D9S    F  Y  B  Q  M 155
NW 119  ORD  600A  MSP  715A  72S   FN YN BN  M  H 495
UA 799  ORD  655A  MSP  817A  727    F  Y  B  M  Q 78
NW 121  ORD  700A  MSP  827A  D9S    F  Y  B  M  H 360
ZK  31  ORD  700A  MSP  955A  BE1    Y  M  H  Q  V 489
UA 353  ORD  755A  MSP  919A  733    F  Y  B  M  Q 22
NW 123  ORD  800A  MSP  920A  320   FN YN BN  M  H 91
UA 221  ORD  855A  MSP 1019A  72S    F  Y  B  M  Q 111
AA 241  ORD  855A  MSP 1017A  S80    F  Y  B  M  H 189
NW 115  ORD  900A  MSP 1027A  320    F  Y  B  M  H 269
UA 599  ORD  955A  MSP 1122A  73S    F  Y  B  M  Q 243
NW 165  ORD 1000A  MSP 1127A  72S    F  Y  B  M  H 207
NW 129  ORD 1100A  MSP 1225P  DC9    F  Y  B  M  H 104
AA1333  ORD 1155A  MSP  123P  S80    F  Y  B  M  H 101
UA 501  ORD 1155A  MSP  121P  733    F  Y  B  M  Q 392
NW 131  ORD 1200P  MSP  130P  320    F  Y  B  M  H 272
UA1453  ORD 1255P  MSP  214P  72S    F  Y  B  M  Q 312
NW 133  ORD  100P  MSP  220P  D9S    F  Y  B  M  H 338
ZK  35  ORD  114P  MSP  410P  BE1    Y  M  H  Q  V 4
UA 859  ORD  155P  MSP  319P  73S    F  Y  B  M  Q 251
NW 135  ORD  200P  MSP  320P  D9S    F  Y  B  M  H 111
AA  81  ORD  255P  MSP  423P  S80    F  Y  B  M  H 423
UA 567  ORD  255P  MSP  417P  72S    F  Y  B  M  Q 137
NW 137  ORD  300P  MSP  420P  320    F  Y  B  M  H 288
UA 285  ORD  355P  MSP  525P  733    F  Y  B  M  Q 271
NW 472  ORD  400P  MSP  529P  D9S    F  Y  B  M  H 235
AA1052  ORD  435P  MSP  608P  S80    F  Y  B  M  H 74
UA1503  ORD  455P  MSP  626P  733    F  Y  B  M  Q 170
NW 141  ORD  500P  MSP  635P  747    F  Y  B  M  H 267
UA 217  ORD  555P  MSP  717P  73S    F  Y  B  M  Q 88
NW 143  ORD  600P  MSP  731P  D9S    F  Y  B  M  H 212
AA 783  ORD  625P  MSP  756P  S80    F  Y  B  M  H 276
UA 663  ORD  655P  MSP  825P  73S    F  Y  B  M  Q 473
NW 985  ORD  700P  MSP  825P  72S    F  Y  B  M  H 224
UA 625  ORD  755P  MSP  908P  72S    F  Y  B  M  Q 69
NW 109  ORD  800P  MSP  929P  72S   FN YN BN  M  H 181
AA1295  ORD  925P  MSP 1048P  S80   FN YN  B  M  H 69
UA 267  ORD 1000P  MSP 1115P  733   FN YN  B  M  Q 334
UA 293  ORD  612A  DEN  743A  D10    F  Y  B  M  Q 10
CO 821  ORD  640A  DEN  815A  73S    F  A  Y  Q  H 359
ZK 402  ORD  705A  DEN 1055A  BE1    Y  M  H  Q  V 124
UA 219  ORD  820A  DEN  959A  733    F  Y  B  M  Q 416
AA 379  ORD  900A  DEN 1037A  757    F  Y  B  M  H 69
CO1735  ORD  927A  DEN 1111A  733    A  Y  Q  H  K 139
UA 169  ORD  930A  DEN 1111A  D10    F  Y  B  M  Q 108
UA  89  ORD  931A  DEN 1111A  72S    F  Y  B  M  Q 2
AA1115  ORD 1144A  DEN  111P  S80    F  Y  B  M  H 456
UA 231  ORD 1230P  DEN  201P  D10    F  Y  B  M  Q 354
UA 435  ORD 1231P  DEN  211P  733    F  Y  B  M  Q 303
ZK 406  ORD  100P  DEN  525P  BE1    Y  M  H  Q  V 72
AA 705  ORD  255P  DEN  430P  S80    F  Y  B  M  H 119
UA 941  ORD  314P  DEN  446P  D10    F  C  Y  B  M 328
UA 205  ORD  315P  DEN  452P  757    F  Y  B  M  Q 362
CO 831  ORD  344P  DEN  515P  M80    A  Y  Q  H  K 178
AA 455  ORD  614P  DEN  749P  S80    F  Y  B  M  H 475
CO1765  ORD  615P  DEN  750P  733    A  Y  Q  H  K 159
UA 243  ORD  615P  DEN  744P  D10    F  Y  B  M  Q 480
UA 487  ORD  715P  DEN  847P  D10    F  Y  B  M  Q 93
AA1199  ORD  925P  DEN 1057P  S80    F  Y  B  M  H 157
UA 229  ORD 1000P  DEN 1136P  733    F  Y  B  M  Q 431
UA1171  ORD  700A  STL  816A  72S    F  Y  B  M  Q 435
TW 679  ORD  704A  STL  820A  D9S    F  Y  B  Q  M 27
UA 991  ORD  812A  STL  928A  72S    F  Y  B  M  Q 397
TW 654  ORD  827A  STL  943A  M80    F  Y  B  Q  M 315
AA1063  ORD  855A  STL 1012A  S80    F  Y  M  H  B 463
UA 909  ORD  942A  STL 1100A  72S    F  Y  B  M  Q 198
TW 155  ORD  955A  STL 1112A  727    F  Y  B  Q  M 397
AA1011  ORD 1200P  STL  113P  S80    F  Y  M  H  B 195
UA 715  ORD 1214P  STL  129P  737    F  Y  B  M  Q 219
TW 519  ORD  117P  STL  234P  D9S    F  Y  B  Q  M 318
AA1365  ORD  244P  STL  354P  S80    F  Y  M  H  B 301
UA1007  ORD  327P  STL  442P  733    F  Y  B  M  Q 269
TW 339  ORD  405P  STL  519P  M80    F  Y  B  Q  M 290
TW 367  ORD  600P  STL  720P  72S    F  Y  B  Q  M 286
AA1413  ORD  615P  STL  733P  727    F  Y  M  H  B 131
UA 779  ORD  700P  STL  824P  72S    F  Y  B  M  Q 280
TW 121  ORD  715P  STL  829P  M80    F  Y  B  Q  M 10
AA 445  ORD  925P  STL 1039P  S80   FN  Y  M  H  B 129
NW 161  ORD  610A  DTW  823A  DC9    F  Y  B  M  H 287
UA 998  ORD  630A  DTW  844A  733    F  Y  B  M  Q 309
AA  72  ORD  645A  DTW  907A  767    F  Y  B  M  V 53
NW 200  ORD  725A  DTW  941A  72S   FN YN BN  M  H 496
UA 568  ORD  810A  DTW 1020A  D10    F  Y  B  M  Q 482
NW1132  ORD  900A  DTW 1115A  D9S    F  Y  B  M  H 294
NW 386  ORD 1025A  DTW 1245P  757   FN YN BN  M  H 43
AA 300  ORD 1030A  DTW 1241P  S80    F  Y  B  M  V 247
UA 484  ORD 1105A  DTW  112P  72S    F  Y  B  M  Q 203
NW 532  ORD 1200P  DTW  215P  D9S    F  Y  B  M  H 202
NW 170  ORD  130P  DTW  346P  72S    F  Y  B  M  H 160
AA 520  ORD  130P  DTW  351P  757    F  Y  B  M  V 439
UA 994  ORD  148P  DTW  406P  D10    F  Y  B  M  Q 88
NW 390  ORD  400P  DTW  610P  72S    F  Y  B  M 22
AA 830  ORD  440P  DTW  655P  D10    F  Y  B  M  V 483
UA 446  ORD  452P  DTW  708P  72S    F  Y  B  M  Q 248
NW 174  ORD  530P  DTW  747P  72S    F  Y  B  M  H 290
NW 140  ORD  700P  DTW  915P  D9S    F  Y  B  M  H 9
UA 108  ORD  800P  DTW 1010P  D10    F  C  Y  B  M 44
AA 212  ORD  830P  DTW 1040P  D10    F  Y  B  M  V 131
AA1488  ORD  630A  BNA  757A  S80   FN YN  B  H  M 225
AA1401  ORD  733A  BNA  907A  100    F  Y  B  H  M 335
UA 692  ORD  805A  BNA  929A  72S    F  Y  B  M  Q 341
AA 879  ORD 1144A  BNA  107P  S80    F  Y  B  H  M 272
AA1369  ORD  115P  BNA  245P  S80    F  Y  B  H  M 280
UA 256  ORD  200P  BNA  330P  73S    F  Y  B  M  Q 91
AA 460  ORD  250P  BNA  412P  S80    F  Y  B  H  M 290
AA 315  ORD  530P  BNA  654P  72S    F  Y  B  H 107
AA 353  ORD  630P  BNA  809P  100    F  Y  B  H  M 368
AA1544  ORD  750P  BNA  928P  100    F  Y  B  H  M 290
UA 584  ORD  755P  BNA  916P  72S    F  Y  B  M  Q 333
DL 651  MSY  600A  DFW  731A  757    F  Y  B  M  Q 480
AA 382  MSY  700A  DFW  824A  S80    F  Y  B  M  H 421
AA1455  MSY  841A  DFW 1014A  72S    F  Y  B  M  H 305
DL 793  MSY  930A  DFW 1055A  763    F  Y  B  M  Q 221
DL 307  MSY  100P  DFW  227P  767    F  Y  B  M  H 222
AA1331  MSY  135P  DFW  305P  S80    F  Y  B  M 187
AA 121  MSY  405P  DFW  541P  S80    F  Y  B  M  H 416
DL 139  MSY  425P  DFW  553P  757    F  Y  B  M  H 171
AA 765  MSY  731P  DFW  902P  S80    F  Y  B  M 202
DL1507  MSY  815P  DFW  946P  757    F  Y  B  M  Q 446
AA 926  MSY  905P  DFW 1033P  72S    F YN  B  M  H 378
RT 370  MSY  615A  HOU  810A  BEC    Y  B  Q  M 407
WN 397  MSY  620A  HOU  725A  733    Y  K  L  B  Q 146
WN 979  MSY  645A  HOU  750A  73S    Y  K  L  B  Q 488
WN 711  MSY  755A  HOU  900A  735    Y  K  L  B  Q 191
RT 201  MSY  835A  HOU 1220P  BEC    Y 302
WN 304  MSY  840A  HOU  950A  733    Y  K  L  B  Q 271
WN 443  MSY  940A  HOU 1045A  733    Y  K  L  B  Q 480
WN 380  MSY 1040A  HOU 1145A  73S    Y  K  L  B  Q 486
RT 372  MSY 1100A  HOU 1255P  BEC    Y  B  Q  M 118
WN 843  MSY 1115A  HOU 1215P  73S    Y  K  L  B  Q 34
WN  30  MSY 1210P  HOU  115P  73S    Y  K  L  B  Q 77
WN  34  MSY  110P  HOU  215P  73S    Y  K  L  B  Q 205
WN 837  MSY  200P  HOU  305P  73S    Y  K  L  B  Q 71
RT 213  MSY  200P  HOU  540P  BEC    Y  B  M 40
WN 909  MSY  255P  HOU  400P  733    Y  K  L  B  Q 376
